Actual_Result,Predicted_Label,Win_Probability,Is_Correct,Deck_A_Predicting,Deck_B_Opponent,Confidence
0.0,0,0.0011,True,"[0, 9, 18, 45, 48, 91, 99, 105]","[26, 32, 43, 46, 47, 50, 58, 62]",0.9978
1.0,1,0.9989,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[9, 11, 15, 18, 42, 76, 98, 99]",0.9978
0.0,0,0.0012,True,"[7, 8, 12, 21, 33, 42, 98, 106]","[10, 27, 31, 62, 85, 97, 107, 115]",0.9976
0.0,0,0.0012,True,"[12, 17, 41, 42, 55, 71, 102, 109]","[11, 14, 18, 21, 26, 99, 103, 109]",0.9976
0.0,0,0.0012,True,"[12, 16, 33, 40, 49, 55, 99, 106]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9976
0.0,0,0.0012,True,"[17, 20, 50, 57, 59, 96, 99, 113]","[47, 52, 59, 62, 74, 96, 99, 113]",0.9976
1.0,0,0.0012,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[12, 32, 45, 48, 66, 71, 100, 118]",0.9976
1.0,1,0.9988,True,"[0, 10, 13, 31, 85, 97, 101, 115]","[10, 45, 50, 51, 84, 105, 113, 115]",0.99759996
0.0,1,0.9988,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 6, 11, 29, 32, 37, 39, 99]",0.99759996
0.0,1,0.9988,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 6, 11, 29, 32, 37, 39, 99]",0.99759996
0.0,1,0.9987,False,"[13, 34, 47, 73, 75, 85, 99, 110]","[0, 10, 23, 91, 93, 101, 113, 115]",0.99740005
1.0,1,0.9987,True,"[0, 6, 32, 49, 55, 99, 106, 119]","[24, 25, 44, 61, 71, 74, 100, 109]",0.99740005
0.0,1,0.9987,False,"[3, 16, 27, 32, 39, 42, 98, 106]","[8, 9, 48, 49, 61, 68, 99, 105]",0.99740005
0.0,0,0.0013,True,"[4, 13, 39, 60, 61, 99, 100, 120]","[2, 40, 50, 53, 56, 80, 98, 109]",0.9974
0.0,0,0.0013,True,"[2, 24, 61, 71, 74, 76, 98, 100]","[20, 27, 36, 50, 52, 62, 113, 120]",0.9974
1.0,0,0.0013,False,"[0, 2, 14, 54, 87, 107, 108, 115]","[0, 9, 15, 35, 48, 105, 110, 113]",0.9974
1.0,1,0.9986,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[2, 40, 50, 53, 56, 80, 101, 109]",0.9972
0.0,0,0.0014,True,"[0, 10, 32, 49, 62, 85, 98, 109]","[10, 31, 32, 49, 58, 62, 89, 109]",0.9972
0.0,1,0.9986,False,"[2, 4, 17, 36, 46, 106, 113, 114]","[4, 17, 18, 42, 55, 70, 98, 110]",0.9972
0.0,0,0.0014,True,"[3, 18, 22, 33, 49, 99, 104, 106]","[2, 40, 50, 53, 56, 80, 98, 109]",0.9972
1.0,1,0.9986,True,"[10, 31, 78, 81, 85, 97, 107, 109]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9972
0.0,0,0.0014,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[2, 11, 21, 30, 45, 101, 109, 110]",0.9972
0.0,0,0.0014,True,"[0, 27, 41, 53, 62, 98, 102, 109]","[27, 33, 42, 43, 60, 100, 106, 114]",0.9972
1.0,1,0.9986,True,"[10, 31, 78, 81, 85, 97, 107, 109]","[10, 14, 21, 30, 38, 85, 98, 109]",0.9972
0.0,0,0.0014,True,"[2, 5, 53, 54, 56, 87, 98, 109]","[10, 21, 65, 74, 85, 95, 105, 109]",0.9972
1.0,1,0.9986,True,"[13, 34, 75, 76, 96, 105, 110, 113]","[13, 31, 37, 70, 75, 85, 105, 110]",0.9972
1.0,0,0.0014,False,"[1, 10, 30, 38, 91, 93, 98, 109]","[4, 15, 42, 51, 70, 98, 113, 115]",0.9972
1.0,1,0.9986,True,"[10, 27, 31, 62, 85, 97, 107, 115]","[7, 8, 12, 21, 33, 42, 98, 106]",0.9972
0.0,0,0.0015,True,"[0, 10, 13, 31, 85, 97, 107, 115]","[6, 11, 25, 29, 37, 39, 98, 106]",0.997
1.0,0,0.0015,False,"[4, 17, 18, 42, 55, 70, 98, 110]","[2, 4, 17, 36, 46, 106, 113, 114]",0.997
0.0,0,0.0015,True,"[19, 32, 41, 49, 54, 81, 87, 98]","[12, 17, 48, 66, 68, 99, 100, 117]",0.997
1.0,1,0.9985,True,"[0, 15, 23, 94, 107, 108, 110, 113]","[4, 27, 36, 42, 46, 62, 98, 106]",0.997
0.0,1,0.9985,False,"[3, 8, 14, 34, 48, 61, 99, 108]","[0, 10, 17, 32, 85, 107, 109, 110]",0.997
0.0,0,0.0016,True,"[7, 9, 22, 55, 64, 70, 73, 107]","[8, 11, 14, 19, 21, 22, 26, 99]",0.9968
0.0,0,0.0016,True,"[8, 9, 48, 49, 61, 68, 99, 105]","[19, 32, 37, 41, 49, 55, 56, 106]",0.9968
1.0,1,0.9984,True,"[0, 30, 32, 58, 62, 85, 110, 116]","[2, 11, 19, 20, 22, 41, 95, 103]",0.99679995
1.0,1,0.9983,True,"[3, 6, 7, 18, 39, 89, 99, 100]","[10, 15, 32, 62, 82, 85, 110, 113]",0.99660003
0.0,1,0.9983,False,"[10, 18, 21, 30, 38, 64, 109, 112]","[0, 13, 34, 62, 88, 97, 110, 116]",0.99660003
1.0,1,0.9983,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[0, 27, 41, 53, 62, 98, 102, 109]",0.99660003
0.0,1,0.9983,False,"[0, 9, 15, 35, 48, 105, 110, 113]","[0, 2, 14, 54, 87, 107, 108, 115]",0.99660003
0.0,0,0.0017,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[8, 29, 32, 57, 76, 94, 106, 118]",0.9966
0.0,0,0.0017,True,"[11, 30, 31, 58, 62, 83, 85, 102]","[4, 13, 39, 60, 61, 99, 100, 120]",0.9966
0.0,0,0.0017,True,"[0, 6, 32, 49, 55, 99, 106, 119]","[9, 13, 35, 43, 48, 76, 99, 106]",0.9966
0.0,0,0.0017,True,"[37, 43, 63, 66, 67, 99, 100, 114]","[10, 53, 54, 56, 73, 87, 98, 113]",0.9966
1.0,0,0.0017,False,"[8, 9, 48, 49, 61, 68, 99, 105]","[3, 16, 27, 32, 39, 42, 98, 106]",0.9966
1.0,0,0.0017,False,"[13, 34, 47, 73, 75, 85, 99, 110]","[5, 53, 54, 56, 83, 87, 98, 113]",0.9966
0.0,0,0.0018,True,"[0, 15, 23, 94, 107, 108, 110, 113]","[17, 20, 27, 36, 50, 73, 113, 120]",0.9964
0.0,0,0.0018,True,"[6, 32, 49, 61, 81, 85, 115, 116]","[12, 32, 45, 48, 66, 71, 100, 118]",0.9964
1.0,1,0.9982,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[12, 16, 33, 40, 49, 55, 99, 106]",0.9964
1.0,1,0.9982,True,"[2, 50, 53, 56, 62, 80, 98, 109]","[4, 15, 27, 42, 51, 98, 113, 115]",0.9964
1.0,1,0.9981,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[3, 16, 19, 27, 41, 49, 98, 106]",0.99619997
1.0,1,0.9981,True,"[47, 52, 59, 62, 74, 96, 99, 113]","[17, 20, 50, 57, 59, 96, 99, 113]",0.99619997
1.0,1,0.9981,True,"[5, 7, 24, 61, 68, 73, 98, 109]","[0, 10, 17, 31, 33, 36, 38, 78]",0.99619997
1.0,1,0.998,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[0, 10, 32, 49, 62, 85, 98, 109]",0.99600005
1.0,1,0.998,True,"[4, 5, 36, 42, 46, 50, 106, 107]","[24, 25, 44, 61, 71, 74, 100, 109]",0.99600005
1.0,1,0.998,True,"[13, 28, 43, 50, 71, 92, 100, 114]","[0, 1, 10, 74, 91, 93, 98, 109]",0.99600005
1.0,1,0.998,True,"[12, 17, 48, 66, 68, 99, 100, 117]","[19, 32, 41, 49, 54, 81, 87, 98]",0.99600005
1.0,1,0.998,True,"[0, 6, 32, 37, 49, 55, 99, 106]","[0, 10, 62, 78, 89, 97, 109, 110]",0.99600005
0.0,0,0.002,True,"[0, 15, 23, 94, 107, 108, 110, 113]","[3, 13, 16, 27, 39, 98, 100, 106]",0.996
0.0,0,0.002,True,"[4, 15, 42, 46, 51, 105, 113, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.996
1.0,1,0.9979,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[0, 10, 32, 62, 85, 98, 109, 110]",0.9958
0.0,0,0.0021,True,"[27, 46, 53, 56, 58, 62, 109, 116]","[10, 21, 65, 74, 85, 95, 105, 109]",0.9958
1.0,1,0.9979,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 15, 23, 94, 107, 108, 110, 113]",0.9958
0.0,1,0.9979,False,"[2, 6, 35, 42, 45, 55, 103, 110]","[27, 36, 42, 55, 70, 73, 99, 115]",0.9958
0.0,0,0.0022,True,"[0, 12, 39, 78, 88, 106, 108, 118]","[10, 50, 52, 59, 62, 74, 98, 113]",0.9956
1.0,1,0.9978,True,"[20, 27, 36, 50, 52, 62, 113, 120]","[2, 24, 61, 71, 74, 76, 98, 100]",0.9956
0.0,0,0.0022,True,"[0, 12, 26, 30, 40, 88, 102, 109]","[10, 13, 31, 59, 69, 85, 112, 116]",0.9956
1.0,0,0.0022,False,"[9, 12, 37, 48, 66, 68, 99, 100]","[6, 8, 29, 37, 39, 94, 98, 106]",0.9956
1.0,1,0.9978,True,"[8, 29, 32, 57, 76, 94, 106, 118]","[3, 13, 16, 27, 39, 98, 100, 106]",0.9956
0.0,0,0.0023,True,"[1, 3, 5, 8, 78, 99, 108, 115]","[0, 10, 31, 62, 85, 97, 107, 115]",0.9954
1.0,0,0.0023,False,"[0, 10, 13, 30, 85, 97, 107, 115]","[0, 10, 62, 78, 89, 97, 109, 110]",0.9954
0.0,0,0.0023,True,"[26, 27, 41, 53, 54, 84, 102, 115]","[20, 27, 50, 52, 59, 62, 99, 113]",0.9954
1.0,1,0.9977,True,"[2, 40, 50, 53, 56, 80, 98, 109]","[4, 13, 39, 60, 61, 99, 100, 120]",0.99539995
1.0,1,0.9977,True,"[20, 36, 50, 52, 70, 95, 98, 113]","[0, 1, 10, 74, 91, 93, 98, 109]",0.99539995
1.0,1,0.9977,True,"[2, 11, 21, 30, 45, 101, 109, 110]","[2, 40, 50, 53, 56, 80, 101, 109]",0.99539995
1.0,1,0.9977,True,"[3, 5, 6, 12, 13, 49, 99, 103]","[2, 5, 53, 54, 56, 87, 98, 113]",0.99539995
1.0,1,0.9977,True,"[26, 32, 43, 46, 47, 50, 58, 62]","[0, 9, 18, 45, 48, 91, 99, 105]",0.99539995
1.0,1,0.9977,True,"[2, 40, 50, 53, 56, 80, 101, 109]","[20, 49, 61, 86, 95, 107, 108, 113]",0.99539995
1.0,1,0.9977,True,"[19, 32, 37, 41, 49, 55, 56, 106]","[8, 9, 48, 49, 61, 68, 99, 105]",0.99539995
1.0,1,0.9976,True,"[50, 59, 62, 74, 83, 86, 98, 113]","[0, 10, 13, 31, 85, 97, 101, 115]",0.99520004
0.0,0,0.0024,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[0, 6, 32, 37, 49, 55, 99, 106]",0.9952
0.0,0,0.0024,True,"[9, 16, 35, 39, 45, 92, 106, 110]","[0, 15, 34, 75, 96, 105, 110, 113]",0.9952
0.0,0,0.0024,True,"[11, 14, 15, 32, 46, 94, 98, 113]","[0, 30, 32, 58, 62, 85, 110, 116]",0.9952
0.0,0,0.0024,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[0, 2, 26, 74, 91, 101, 102, 109]",0.9952
1.0,0,0.0024,False,"[17, 20, 27, 36, 42, 50, 114, 120]","[10, 50, 52, 59, 62, 74, 98, 113]",0.9952
0.0,0,0.0024,True,"[0, 13, 15, 75, 86, 105, 110, 113]","[20, 50, 52, 59, 62, 85, 99, 113]",0.9952
0.0,0,0.0025,True,"[9, 13, 35, 39, 43, 48, 99, 106]","[3, 17, 18, 33, 99, 106, 110, 114]",0.995
1.0,1,0.9975,True,"[8, 11, 14, 19, 21, 22, 26, 99]","[7, 9, 22, 55, 64, 70, 73, 107]",0.995
0.0,0,0.0025,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[0, 23, 51, 52, 55, 85, 99, 105]",0.995
0.0,0,0.0025,True,"[15, 34, 39, 70, 75, 96, 105, 110]","[4, 36, 42, 57, 70, 98, 106, 113]",0.995
0.0,0,0.0025,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[25, 45, 63, 66, 67, 71, 99, 110]",0.995
0.0,0,0.0026,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 18, 50, 51, 55, 61, 98, 106]",0.9948
0.0,0,0.0026,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 18, 50, 51, 55, 61, 98, 106]",0.9948
1.0,1,0.9974,True,"[0, 2, 34, 37, 45, 103, 108, 110]","[6, 11, 25, 35, 94, 95, 105, 106]",0.9948
1.0,1,0.9973,True,"[2, 6, 35, 42, 45, 55, 103, 110]","[9, 12, 15, 18, 35, 37, 105, 106]",0.99460006
1.0,1,0.9973,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[3, 18, 27, 33, 45, 50, 81, 120]",0.99460006
0.0,0,0.0027,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[18, 27, 33, 42, 60, 100, 106, 114]",0.9946
1.0,0,0.0027,False,"[2, 26, 30, 65, 85, 101, 102, 109]","[2, 24, 44, 50, 61, 74, 98, 113]",0.9946
0.0,0,0.0027,True,"[0, 10, 32, 49, 62, 85, 98, 109]","[2, 11, 29, 39, 94, 98, 106, 119]",0.9946
0.0,0,0.0028,True,"[0, 6, 13, 15, 74, 83, 103, 110]","[10, 20, 39, 86, 95, 107, 108, 115]",0.9944
1.0,1,0.9972,True,"[9, 13, 35, 43, 48, 76, 99, 106]","[0, 6, 32, 49, 55, 99, 106, 119]",0.9944
1.0,1,0.9972,True,"[2, 40, 50, 53, 56, 80, 98, 109]","[3, 18, 22, 33, 49, 99, 104, 106]",0.9944
1.0,0,0.0028,False,"[0, 28, 43, 50, 61, 92, 100, 114]","[0, 5, 10, 14, 56, 87, 98, 113]",0.9944
0.0,0,0.0028,True,"[4, 15, 42, 51, 70, 98, 113, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.9944
0.0,0,0.0028,True,"[4, 15, 42, 51, 70, 98, 113, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.9944
0.0,0,0.0028,True,"[5, 16, 46, 55, 58, 69, 99, 106]","[12, 17, 48, 66, 68, 99, 100, 117]",0.9944
0.0,0,0.0028,True,"[3, 18, 27, 33, 45, 50, 81, 120]","[10, 11, 29, 39, 94, 98, 106, 119]",0.9944
0.0,0,0.0029,True,"[9, 27, 35, 39, 63, 92, 110, 113]","[18, 21, 31, 38, 49, 95, 101, 109]",0.9942
1.0,1,0.9971,True,"[12, 32, 45, 48, 66, 71, 100, 118]","[6, 32, 49, 61, 81, 85, 115, 116]",0.9942
0.0,0,0.0029,True,"[10, 31, 58, 65, 85, 97, 98, 109]","[9, 11, 15, 18, 27, 39, 110, 120]",0.9942
0.0,0,0.0029,True,"[18, 21, 31, 38, 49, 95, 101, 109]","[10, 31, 50, 58, 62, 80, 85, 109]",0.9942
0.0,0,0.0029,True,"[0, 15, 23, 94, 107, 108, 110, 113]","[10, 30, 59, 69, 85, 109, 112, 116]",0.9942
0.0,0,0.003,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[10, 21, 65, 74, 85, 95, 105, 109]",0.994
1.0,0,0.003,False,"[2, 50, 62, 75, 85, 105, 110, 116]","[9, 35, 45, 54, 63, 67, 104, 110]",0.994
0.0,0,0.003,True,"[10, 24, 44, 61, 71, 74, 98, 109]","[12, 32, 45, 48, 66, 71, 100, 118]",0.994
0.0,0,0.003,True,"[6, 32, 49, 61, 81, 85, 115, 116]","[0, 1, 10, 74, 91, 93, 98, 109]",0.994
1.0,0,0.003,False,"[27, 36, 42, 55, 70, 73, 99, 115]","[2, 6, 35, 42, 45, 55, 103, 110]",0.994
0.0,1,0.997,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[0, 10, 13, 30, 85, 97, 107, 115]",0.99399996
0.0,1,0.997,False,"[0, 19, 32, 58, 62, 89, 110, 113]","[0, 10, 31, 78, 85, 97, 107, 109]",0.99399996
1.0,1,0.997,True,"[11, 14, 18, 21, 26, 99, 103, 109]","[12, 17, 41, 42, 55, 71, 102, 109]",0.99399996
1.0,1,0.9969,True,"[2, 6, 11, 29, 32, 37, 39, 103]","[10, 24, 44, 50, 61, 74, 98, 113]",0.99380004
0.0,1,0.9969,False,"[3, 5, 27, 69, 78, 99, 108, 115]","[15, 34, 39, 70, 75, 96, 105, 110]",0.99380004
1.0,1,0.9969,True,"[10, 50, 52, 59, 62, 74, 98, 113]","[0, 12, 39, 78, 88, 106, 108, 118]",0.99380004
0.0,0,0.0031,True,"[3, 7, 27, 37, 61, 98, 99, 108]","[4, 36, 42, 46, 50, 70, 73, 99]",0.9938
0.0,0,0.0031,True,"[9, 12, 15, 18, 35, 37, 105, 106]","[2, 6, 35, 42, 45, 55, 103, 110]",0.9938
1.0,1,0.9968,True,"[27, 33, 42, 43, 60, 100, 106, 114]","[0, 27, 41, 53, 62, 98, 102, 109]",0.9936
1.0,1,0.9968,True,"[3, 5, 7, 18, 34, 99, 108, 115]","[3, 14, 25, 34, 48, 99, 108, 115]",0.9936
1.0,0,0.0032,False,"[28, 36, 38, 44, 50, 92, 113, 114]","[6, 12, 35, 44, 62, 96, 98, 106]",0.9936
1.0,1,0.9967,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[0, 15, 23, 94, 107, 108, 110, 113]",0.9934
1.0,0,0.0033,False,"[12, 21, 40, 50, 91, 95, 102, 106]","[5, 12, 14, 26, 33, 60, 98, 106]",0.9934
1.0,1,0.9967,True,"[0, 15, 34, 75, 96, 105, 110, 113]","[9, 16, 35, 39, 45, 92, 106, 110]",0.9934
0.0,0,0.0034,True,"[9, 35, 45, 54, 63, 67, 104, 110]","[5, 16, 46, 55, 58, 69, 99, 106]",0.9932
0.0,0,0.0034,True,"[9, 12, 37, 48, 66, 68, 99, 100]","[0, 13, 15, 75, 86, 105, 110, 113]",0.9932
0.0,0,0.0034,True,"[9, 35, 45, 54, 63, 67, 104, 110]","[5, 16, 46, 55, 58, 69, 99, 106]",0.9932
0.0,1,0.9966,False,"[12, 32, 45, 48, 66, 71, 100, 118]","[2, 40, 50, 53, 56, 80, 101, 109]",0.99319994
1.0,1,0.9966,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[4, 15, 42, 46, 51, 105, 113, 115]",0.99319994
1.0,1,0.9965,True,"[10, 20, 39, 86, 95, 107, 108, 115]","[0, 6, 13, 15, 74, 83, 103, 110]",0.99300003
1.0,0,0.0035,False,"[15, 34, 39, 70, 75, 96, 105, 110]","[3, 5, 27, 69, 78, 99, 108, 115]",0.993
1.0,0,0.0035,False,"[0, 10, 31, 78, 85, 97, 107, 109]","[0, 19, 32, 58, 62, 89, 110, 113]",0.993
1.0,1,0.9964,True,"[6, 11, 25, 29, 37, 39, 98, 106]","[0, 10, 13, 31, 85, 97, 107, 115]",0.9928
0.0,1,0.9964,False,"[6, 12, 35, 44, 62, 96, 98, 106]","[28, 36, 38, 44, 50, 92, 113, 114]",0.9928
0.0,0,0.0036,True,"[3, 5, 10, 18, 27, 49, 92, 100]","[1, 3, 5, 27, 78, 99, 108, 115]",0.9928
1.0,1,0.9964,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[1, 3, 5, 8, 78, 99, 108, 115]",0.9928
0.0,0,0.0036,True,"[10, 21, 65, 74, 85, 95, 105, 109]","[10, 27, 59, 69, 74, 91, 98, 109]",0.9928
1.0,1,0.9964,True,"[4, 13, 39, 60, 61, 99, 100, 120]","[11, 30, 31, 58, 62, 83, 85, 102]",0.9928
1.0,1,0.9963,True,"[19, 32, 41, 49, 54, 81, 87, 98]","[3, 17, 18, 33, 99, 106, 110, 114]",0.99259996
1.0,1,0.9963,True,"[10, 21, 65, 74, 85, 95, 105, 109]","[2, 5, 53, 54, 56, 87, 98, 109]",0.99259996
1.0,1,0.9963,True,"[0, 30, 32, 58, 62, 85, 110, 116]","[11, 14, 15, 32, 46, 94, 98, 113]",0.99259996
0.0,1,0.9962,False,"[5, 53, 54, 56, 83, 87, 98, 113]","[13, 34, 47, 73, 75, 85, 99, 110]",0.99240005
1.0,1,0.9962,True,"[26, 43, 46, 47, 50, 58, 62, 80]","[8, 29, 32, 57, 76, 94, 106, 118]",0.99240005
1.0,1,0.9962,True,"[4, 36, 42, 57, 70, 98, 106, 113]","[15, 34, 39, 70, 75, 96, 105, 110]",0.99240005
0.0,0,0.0038,True,"[11, 18, 41, 64, 88, 101, 102, 109]","[0, 10, 59, 62, 74, 91, 98, 113]",0.9924
1.0,0,0.0039,False,"[10, 65, 83, 85, 95, 97, 107, 109]","[3, 12, 27, 33, 42, 49, 99, 106]",0.9922
0.0,1,0.9961,False,"[10, 50, 52, 59, 62, 74, 98, 113]","[17, 20, 27, 36, 42, 50, 114, 120]",0.9922
0.0,0,0.004,True,"[17, 20, 27, 36, 50, 73, 98, 106]","[4, 36, 42, 46, 50, 62, 98, 106]",0.992
0.0,0,0.004,True,"[0, 13, 26, 31, 91, 93, 101, 116]","[0, 1, 10, 74, 91, 93, 98, 109]",0.992
0.0,0,0.0041,True,"[0, 10, 32, 49, 62, 85, 98, 109]","[10, 21, 65, 74, 85, 95, 105, 109]",0.9918
0.0,0,0.0041,True,"[2, 40, 50, 53, 56, 80, 98, 109]","[0, 1, 10, 74, 91, 93, 101, 109]",0.9918
0.0,0,0.0041,True,"[8, 29, 32, 57, 76, 94, 106, 118]","[26, 43, 46, 47, 50, 58, 62, 80]",0.9918
0.0,0,0.0041,True,"[10, 24, 44, 61, 71, 74, 98, 109]","[3, 13, 16, 27, 39, 98, 100, 106]",0.9918
1.0,0,0.0041,False,"[10, 24, 42, 44, 50, 61, 98, 113]","[0, 13, 26, 31, 91, 93, 101, 116]",0.9918
0.0,0,0.0041,True,"[2, 49, 63, 66, 91, 96, 107, 109]","[3, 5, 12, 27, 69, 99, 108, 115]",0.9918
0.0,1,0.9958,False,"[4, 15, 42, 51, 70, 98, 113, 115]","[1, 10, 30, 38, 91, 93, 98, 109]",0.99160004
0.0,0,0.0042,True,"[9, 11, 15, 18, 52, 67, 92, 120]","[3, 12, 18, 27, 33, 73, 106, 120]",0.9916
1.0,1,0.9957,True,"[10, 53, 54, 56, 73, 87, 98, 113]","[37, 43, 63, 66, 67, 99, 100, 114]",0.9914
1.0,1,0.9957,True,"[0, 2, 26, 74, 91, 101, 102, 109]","[4, 36, 42, 46, 50, 62, 98, 106]",0.9914
1.0,1,0.9957,True,"[18, 27, 33, 42, 60, 100, 106, 114]","[20, 27, 50, 52, 59, 62, 99, 113]",0.9914
0.0,0,0.0043,True,"[3, 17, 18, 33, 99, 106, 110, 114]","[19, 32, 41, 49, 54, 81, 87, 98]",0.9914
1.0,1,0.9956,True,"[20, 27, 50, 52, 59, 62, 99, 113]","[26, 27, 41, 53, 54, 84, 102, 115]",0.9912
1.0,1,0.9956,True,"[20, 50, 52, 59, 62, 85, 99, 113]","[0, 13, 15, 75, 86, 105, 110, 113]",0.9912
1.0,0,0.0045,False,"[9, 12, 15, 18, 35, 37, 105, 106]","[11, 41, 58, 62, 83, 85, 101, 102]",0.991
0.0,0,0.0045,True,"[2, 11, 21, 30, 45, 101, 109, 110]","[0, 13, 15, 75, 86, 105, 110, 113]",0.991
0.0,0,0.0046,True,"[6, 15, 34, 35, 37, 103, 110, 113]","[2, 40, 50, 53, 56, 80, 98, 109]",0.9908
0.0,0,0.0046,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[27, 33, 42, 43, 60, 100, 106, 114]",0.9908
0.0,0,0.0046,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[47, 52, 57, 59, 74, 96, 99, 113]",0.9908
0.0,1,0.9954,False,"[0, 5, 10, 14, 56, 87, 98, 113]","[0, 28, 43, 50, 61, 92, 100, 114]",0.9908
1.0,0,0.0046,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[3, 13, 18, 27, 39, 98, 100, 106]",0.9908
0.0,0,0.0047,True,"[12, 40, 58, 68, 88, 97, 98, 109]","[0, 10, 62, 78, 89, 97, 109, 110]",0.9906
0.0,0,0.0047,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[2, 50, 51, 55, 95, 98, 106, 119]",0.9906
1.0,1,0.9953,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[4, 15, 42, 51, 70, 98, 113, 115]",0.9906
1.0,1,0.9953,True,"[10, 21, 65, 74, 85, 95, 105, 109]","[27, 46, 53, 56, 58, 62, 109, 116]",0.9906
1.0,1,0.9953,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[4, 15, 42, 51, 70, 98, 113, 115]",0.9906
0.0,0,0.0048,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 27, 32, 74, 91, 101, 109, 116]",0.9904
0.0,1,0.9952,False,"[9, 35, 45, 54, 63, 67, 104, 110]","[2, 50, 62, 75, 85, 105, 110, 116]",0.99039996
1.0,1,0.9952,True,"[10, 18, 50, 51, 55, 61, 98, 106]","[10, 14, 21, 30, 38, 85, 98, 109]",0.99039996
1.0,1,0.9952,True,"[10, 21, 65, 74, 85, 95, 105, 109]","[0, 10, 32, 49, 62, 85, 98, 109]",0.99039996
1.0,1,0.9952,True,"[10, 18, 50, 51, 55, 61, 98, 106]","[10, 14, 21, 30, 38, 85, 98, 109]",0.99039996
0.0,1,0.9951,False,"[5, 12, 14, 26, 33, 60, 98, 106]","[12, 21, 40, 50, 91, 95, 102, 106]",0.99020004
1.0,1,0.9951,True,"[10, 30, 59, 69, 85, 109, 112, 116]","[0, 15, 23, 94, 107, 108, 110, 113]",0.99020004
0.0,0,0.005,True,"[26, 27, 53, 54, 70, 80, 102, 115]","[36, 47, 52, 57, 96, 98, 99, 113]",0.99
0.0,0,0.005,True,"[4, 15, 42, 50, 51, 70, 98, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.99
1.0,1,0.995,True,"[0, 13, 15, 75, 86, 105, 110, 113]","[2, 11, 21, 30, 45, 101, 109, 110]",0.99
0.0,0,0.005,True,"[10, 15, 21, 71, 74, 86, 103, 113]","[6, 32, 37, 38, 39, 96, 98, 106]",0.99
1.0,1,0.995,True,"[12, 17, 48, 66, 68, 99, 100, 117]","[5, 16, 46, 55, 58, 69, 99, 106]",0.99
1.0,0,0.0051,False,"[0, 1, 10, 74, 91, 93, 101, 109]","[9, 13, 35, 43, 48, 76, 99, 106]",0.9898
1.0,1,0.9949,True,"[3, 17, 18, 33, 99, 106, 110, 114]","[9, 13, 35, 39, 43, 48, 99, 106]",0.9898
0.0,1,0.9949,False,"[2, 24, 44, 50, 61, 74, 98, 113]","[2, 26, 30, 65, 85, 101, 102, 109]",0.9898
1.0,0,0.0051,False,"[0, 12, 26, 30, 40, 85, 102, 109]","[10, 30, 59, 69, 85, 109, 112, 116]",0.9898
0.0,0,0.0052,True,"[2, 50, 62, 75, 85, 105, 110, 116]","[0, 2, 30, 64, 91, 93, 98, 109]",0.9896
0.0,0,0.0052,True,"[6, 15, 34, 35, 37, 103, 110, 113]","[2, 31, 40, 50, 58, 80, 85, 109]",0.9896
1.0,1,0.9948,True,"[5, 16, 46, 55, 58, 69, 99, 106]","[9, 35, 45, 54, 63, 67, 104, 110]",0.98959994
1.0,1,0.9948,True,"[5, 16, 46, 55, 58, 69, 99, 106]","[9, 35, 45, 54, 63, 67, 104, 110]",0.98959994
